YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
2018-10,	 741,	0.790,	24.00
2018-11,	1695,	0.790,	24.00
2018-12,	1996,	0.790,	24.00
2019-01,	1543,	0.790,	24.00
2019-02,	1865,	0.790,	24.00
2019-03,	1746,	0.790,	24.00
2019-04,	2640,	0.790,	24.00
2019-05,	2138,	0.790,	24.00
2019-06,	1392,	0.790,	24.00
2019-07,	 605,	0.790,	24.00
2019-08,	 364,	0.790,	24.00
2019-09,	 399,	0.790,	24.00
2019-10,	 940,	0.790,	23.00
2019-11,	1600,	0.790,	23.00
2019-12,	1612,	0.790,	23.00
2020-01,	2106,	0.790,	23.00
2020-02,	1232,	0.790,	23.00
2020-03,	2400,	0.790,	23.00
2020-04,	1394,	0.790,	23.00
2020-05,	1196,	0.790,	23.00
2020-06,	 395,	0.790,	23.00
2020-07,	 380,	0.790,	23.00
2020-08,	 269,	0.790,	23.00
2020-09,	 204,	0.790,	23.00
2020-10,	 336,	0.790,	23.00
2020-11,	 599,	0.790,	23.00
2020-12,	1137,	0.790,	23.00
2021-01,	1015,	0.790,	22.00
2021-02,	 576,	0.790,	22.00
2021-03,	1610,	0.790,	22.00
2021-04,	1051,	0.790,	22.00
2021-05,	 977,	0.790,	22.00
2021-06,	 346,	0.790,	22.00
2021-07,	1089,	0.790,	22.00
2021-08,	 959,	0.790,	22.00
2021-09,	 634,	0.790,	22.00
2021-10,	1297,	0.790,	22.00
2021-11,	1673,	0.790,	22.00
2021-12,	1570,	0.790,	22.00
2022-01,	 883,	0.790,	22.00
2022-02,	1703,	0.790,	22.00
2022-03,	2593,	0.790,	22.00
2022-04,	1808,	0.790,	22.00
2022-05,	 862,	0.790,	22.00
2022-06,	 721,	0.790,	22.00
2022-07,	 356,	0.790,	22.00
2022-08,	 320,	0.790,	22.00
2022-09,	 523,	0.790,	22.00
2022-10,	 416,	0.790,	22.00
2022-11,	 972,	0.790,	22.00
2022-12,	1384,	0.790,	22.00
2023-01,	2314,	0.753,	17.00
2023-02,	1601,	0.753,	17.00
2023-03,	1772,	0.753,	17.00
2023-04,	2260,	0.753,	17.00
2023-05,	1209,	0.753,	17.00
2023-06,	 456,	0.753,	17.00
2023-07,	 572,	0.753,	17.00
2023-08,	1006,	0.753,	17.00
2023-09,	 362,	0.753,	17.00
2023-10,	 528,	0.753,	17.00
2023-11,	 742,	0.753,	17.00
2023-12,	1673,	0.753,	17.00
2024-01,	2001,	0.598,	 9.00
2024-02,	1557,	0.598,	 9.00
2024-03,	1620,	0.598,	 9.00
2024-04,	1866,	0.598,	 9.00
2024-05,	 790,	0.598,	 9.00
2024-06,	 639,	0.598,	 9.00
2024-07,	1085,	0.598,	 9.00
2024-08,	1305,	0.598,	 9.00
2024-09,	 NaN,	0.478,	 7.20
2024-10,	 NaN,	0.000,	 0.00
2024-11,	 NaN,	0.000,	 0.00
2024-12,	 NaN,	0.000,	 0.00
2025-01,	 NaN,	0.000,	 0.00
