YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
2020-04,	2325,	0.969,	36.0
2020-05,	2765,	0.969,	36.0
2020-06,	1464,	0.969,	36.0
2020-07,	1253,	0.969,	36.0
2020-08,	 830,	0.969,	36.0
2020-09,	 822,	0.969,	36.0
2020-10,	1124,	0.956,	35.0
2020-11,	1302,	0.956,	35.0
2020-12,	 932,	0.956,	35.0
2021-01,	 846,	0.956,	35.0
2021-02,	 737,	0.956,	35.0
2021-03,	1489,	0.956,	35.0
2021-04,	1301,	0.969,	36.0
2021-05,	 918,	0.969,	36.0
2021-06,	 914,	0.969,	36.0
2021-07,	1331,	0.969,	36.0
2021-08,	1241,	0.969,	36.0
2021-09,	 682,	0.969,	36.0
2021-10,	 930,	0.956,	35.0
2021-11,	 940,	0.956,	35.0
2021-12,	1047,	0.956,	35.0
2022-01,	 775,	0.956,	34.9
2022-02,	1031,	0.956,	34.9
2022-03,	1957,	0.958,	35.2
2022-04,	2968,	0.979,	37.0
2022-05,	1679,	0.979,	37.0
2022-06,	 959,	0.979,	37.0
2022-07,	 681,	0.979,	37.0
2022-08,	 799,	0.979,	37.0
2022-09,	 687,	0.979,	37.0
2022-10,	 651,	0.967,	36.0
2022-11,	1004,	0.967,	36.0
2022-12,	 881,	0.967,	35.6
2023-01,	1116,	0.965,	34.9
2023-02,	1208,	0.966,	35.1
2023-03,	2314,	0.957,	35.2
2023-04,	3168,	0.973,	35.9
2023-05,	1593,	0.970,	35.7
2023-06,	 606,	0.971,	35.8
2023-07,	 679,	0.974,	36.0
2023-08,	 674,	0.974,	36.0
2023-09,	 550,	0.974,	36.0
2023-10,	 751,	0.979,	37.4
2023-11,	 820,	0.960,	36.6
2023-12,	 888,	0.941,	35.2
2024-01,	1076,	0.911,	33.4
2024-02,	1207,	0.944,	34.3
2024-03,	1224,	0.966,	35.9
2024-04,	1751,	0.979,	37.0
2024-05,	1712,	0.979,	37.0
2024-06,	1424,	0.979,	37.0
2024-07,	1340,	0.979,	37.0
2024-08,	 854,	0.979,	37.0
2024-09,	 NaN,	0.783,	29.6
2024-10,	 NaN,	0.000,	 0.0
2024-11,	 NaN,	0.000,	 0.0
2024-12,	 NaN,	0.000,	 0.0
2025-01,	 NaN,	0.000,	 0.0
