YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
2008-10,	 221.3,	0.975,	34.00
2008-11,	 530.6,	0.975,	34.00
2008-12,	1538.1,	0.975,	34.00
2009-01,	 458.4,	0.975,	33.00
2009-02,	1880.0,	0.975,	33.00
2009-03,	1949.2,	0.975,	33.00
2009-04,	1246.4,	0.975,	33.00
2009-05,	 671.9,	0.975,	33.00
2009-06,	 492.6,	0.975,	33.00
2009-07,	 251.7,	0.975,	33.00
2009-08,	 301.3,	0.975,	33.00
2009-09,	 160.6,	0.975,	32.60
2009-10,	 332.6,	0.975,	32.00
2009-11,	 288.5,	0.975,	32.00
2009-12,	 669.8,	0.975,	32.00
2010-01,	 595.7,	0.975,	32.00
2010-02,	 291.9,	0.975,	32.00
2010-03,	1549.9,	0.975,	32.00
2010-04,	 731.7,	0.975,	32.80
2010-05,	1107.4,	0.975,	33.00
2010-06,	 907.4,	0.975,	33.00
2010-07,	 302.7,	0.975,	33.00
2010-08,	 148.7,	0.975,	33.00
2010-09,	 123.6,	0.975,	33.00
2010-10,	 190.8,	0.975,	33.00
2010-11,	 382.0,	0.975,	33.00
2010-12,	 500.2,	0.975,	33.00
2011-01,	 485.0,	0.975,	32.00
2011-02,	1136.2,	0.975,	32.00
2011-03,	2757.7,	0.975,	32.00
2011-04,	2000.8,	0.975,	32.00
2011-05,	2271.9,	0.975,	32.00
2011-06,	 556.6,	0.975,	32.00
2011-07,	 330.3,	0.975,	32.00
2011-08,	 317.9,	0.975,	32.00
2011-09,	 594.1,	0.975,	32.00
2011-10,	1066.3,	0.975,	30.32
2011-11,	1410.7,	0.975,	30.63
2011-12,	2329.7,	0.975,	30.39
2012-01,	1493.2,	0.975,	30.00
2012-02,	 830.8,	0.975,	30.00
2012-03,	1170.8,	0.975,	30.00
2012-04,	 309.0,	0.975,	30.00
2012-05,	 380.8,	0.975,	30.10
2012-06,	 161.8,	0.975,	31.00
2012-07,	  94.0,	0.975,	30.61
2012-08,	 117.3,	0.975,	31.00
2012-09,	 157.1,	0.975,	31.03
2012-10,	 554.2,	0.975,	32.00
2012-11,	 449.1,	0.975,	32.00
2012-12,	 580.7,	0.975,	32.00
2013-01,	1172.4,	0.975,	32.00
2013-02,	 790.6,	0.975,	32.00
2013-03,	1107.9,	0.975,	32.00
2013-04,	1730.1,	0.975,	32.00
2013-05,	 404.0,	0.975,	32.00
2013-06,	 796.8,	0.975,	32.00
2013-07,	1117.6,	0.975,	32.00
2013-08,	 286.8,	0.975,	32.00
2013-09,	 214.9,	0.975,	32.00
2013-10,	 470.5,	0.975,	32.00
2013-11,	 688.0,	0.975,	32.00
2013-12,	1244.8,	0.975,	32.00
2014-01,	 853.9,	0.975,	32.00
2014-02,	 984.5,	0.975,	32.00
2014-03,	1479.0,	0.975,	32.00
2014-04,	1738.8,	0.975,	32.00
2014-05,	1036.0,	0.975,	32.00
2014-06,	 710.6,	0.975,	32.00
2014-07,	 341.1,	0.975,	32.00
2014-08,	 323.2,	0.975,	32.00
2014-09,	 382.4,	0.975,	32.00
2014-10,	 314.4,	0.975,	32.97
2014-11,	 520.0,	0.975,	33.00
2014-12,	 538.1,	0.975,	33.00
2015-01,	 490.6,	0.975,	33.00
2015-02,	 276.0,	0.975,	33.00
2015-03,	1332.2,	0.975,	33.00
2015-04,	1041.7,	0.975,	33.00
2015-05,	 437.9,	0.975,	33.00
2015-06,	2152.0,	0.975,	33.00
2015-07,	1223.3,	0.975,	33.00
2015-08,	 180.1,	0.975,	33.00
2015-09,	 166.6,	0.975,	33.00
2015-10,	 174.2,	0.975,	33.00
2015-11,	 263.9,	0.975,	33.00
2015-12,	 772.2,	0.975,	33.00
2016-01,	 720.3,	0.975,	32.00
2016-02,	 969.9,	0.975,	32.00
2016-03,	1411.4,	0.975,	31.77
2016-04,	1188.3,	0.975,	31.00
2016-05,	 694.4,	0.975,	31.00
2016-06,	 245.8,	0.975,	31.00
2016-07,	 123.9,	0.975,	31.00
2016-08,	 160.7,	0.975,	31.00
2016-09,	 155.7,	0.975,	31.00
2016-10,	 290.6,	0.975,	31.00
2016-11,	 265.5,	0.975,	31.00
2016-12,	 667.0,	0.975,	31.00
2017-01,	1706.1,	0.975,	31.00
2017-02,	1093.9,	0.975,	31.00
2017-03,	 952.8,	0.975,	31.00
2017-04,	1508.2,	0.975,	31.00
2017-05,	1794.5,	0.975,	31.00
2017-06,	 450.9,	0.975,	31.00
2017-07,	 996.2,	0.975,	31.00
2017-08,	 173.7,	0.975,	31.00
2017-09,	 134.1,	0.975,	31.00
2017-10,	 177.9,	0.975,	31.00
2017-11,	1237.0,	0.975,	31.00
2017-12,	 330.3,	0.975,	31.00
2018-01,	1083.5,	0.975,	31.00
2018-02,	1946.8,	0.975,	31.00
2018-03,	1251.4,	0.975,	31.00
2018-04,	1611.9,	0.975,	31.00
2018-05,	 930.4,	0.975,	31.00
2018-06,	 650.7,	0.975,	31.00
2018-07,	 217.5,	0.975,	31.00
2018-08,	 291.8,	0.975,	31.00
2018-09,	 289.4,	0.975,	31.00
2018-10,	 464.7,	0.975,	31.00
2018-11,	1355.6,	0.975,	31.00
2018-12,	 949.2,	0.975,	31.00
2019-01,	1195.5,	0.975,	31.00
2019-02,	1734.0,	0.975,	31.00
2019-03,	1148.9,	0.975,	31.00
2019-04,	1842.4,	0.975,	31.00
2019-05,	1475.6,	0.975,	31.00
2019-06,	1459.3,	0.975,	31.00
2019-07,	 515.5,	0.975,	31.00
2019-08,	 297.3,	0.975,	31.00
2019-09,	 209.5,	0.975,	31.00
2019-10,	 325.1,	0.975,	31.00
2019-11,	 617.0,	0.975,	31.00
2019-12,	 731.1,	0.975,	31.00
2020-01,	1839.9,	0.975,	31.00
2020-02,	 977.9,	0.975,	31.00
2020-03,	1772.2,	0.975,	31.00
2020-04,	 832.3,	0.975,	31.10
2020-05,	1191.2,	0.975,	31.74
2020-06,	 296.0,	0.975,	32.00
2020-07,	 190.6,	0.975,	31.48
2020-08,	 181.9,	0.975,	31.94
2020-09,	 228.0,	0.975,	32.00
2020-10,	 348.9,	0.975,	32.00
2020-11,	 431.8,	0.975,	32.00
2020-12,	 659.1,	0.975,	31.97
2021-01,	 619.3,	0.975,	31.81
2021-02,	 444.4,	0.975,	32.00
2021-03,	 938.7,	0.975,	31.84
2021-04,	 540.7,	0.942,	31.00
2021-05,	 815.4,	0.942,	31.00
2021-06,	 454.4,	0.942,	30.97
2021-07,	1064.7,	0.942,	31.00
2021-08,	 291.2,	0.942,	31.00
2021-09,	 440.9,	0.942,	30.97
2021-10,	1170.0,	0.942,	30.35
2021-11,	 661.2,	0.942,	30.23
2021-12,	1271.8,	0.942,	30.19
2022-01,	 523.2,	0.942,	30.61
2022-02,	1870.3,	0.942,	30.61
2022-03,	1416.5,	0.942,	30.10
2022-04,	 821.6,	0.942,	30.93
2022-05,	1008.8,	0.942,	30.81
2022-06,	 539.3,	0.942,	31.00
2022-07,	 303.1,	0.942,	31.00
2022-08,	 216.6,	0.942,	31.00
2022-09,	 246.2,	0.942,	31.00
2022-10,	 232.5,	0.942,	31.00
2022-11,	 406.5,	0.942,	31.00
2022-12,	 334.0,	0.942,	31.00
2023-01,	1156.7,	0.942,	29.00
2023-02,	1179.8,	0.942,	28.86
2023-03,	1845.9,	0.942,	28.42
2023-04,	 994.4,	0.942,	28.13
2023-05,	 530.5,	0.942,	28.74
2023-06,	 222.5,	0.942,	29.00
2023-07,	 371.1,	0.942,	28.94
2023-08,	 473.3,	0.942,	29.00
2023-09,	 141.5,	0.942,	29.00
2023-10,	 198.0,	0.942,	29.00
2023-11,	 243.4,	0.942,	28.93
2023-12,	 571.8,	0.942,	28.97
2024-01,	1481.2,	0.765,	21.97
2024-02,	 565.1,	0.765,	22.00
2024-03,	 857.4,	0.765,	22.00
2024-04,	2020.1,	0.765,	22.00
2024-05,	 585.2,	0.764,	21.94
2024-06,	 335.1,	0.764,	21.93
2024-07,	 277.3,	0.765,	22.00
2024-08,	 198.2,	0.764,	21.97
2024-09,	   NaN,	0.612,	17.43
2024-10,	   NaN,	0.000,	 0.00
2024-11,	   NaN,	0.000,	 0.00
2024-12,	   NaN,	0.000,	 0.00
2025-01,	   NaN,	0.000,	 0.00
