YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
2018-02,	1312,	0.872,	14.0
2018-03,	 617,	0.872,	14.0
2018-04,	1211,	0.872,	14.0
2018-05,	 669,	0.872,	14.0
2018-06,	 319,	0.872,	14.0
2018-07,	 211,	0.872,	14.0
2018-08,	 275,	0.872,	14.0
2018-09,	 300,	0.872,	14.0
2018-10,	 419,	0.872,	14.1
2018-11,	 639,	0.872,	14.0
2018-12,	 745,	0.872,	14.0
2019-01,	 570,	0.872,	14.0
2019-02,	 791,	0.872,	14.0
2019-03,	1189,	0.872,	14.0
2019-04,	1247,	0.872,	14.0
2019-05,	 931,	0.872,	14.0
2019-06,	 763,	0.872,	14.0
2019-07,	 298,	0.872,	14.1
2019-08,	 201,	0.872,	14.0
2019-09,	 261,	0.872,	14.2
2019-10,	 547,	0.832,	13.1
2019-11,	 879,	0.828,	13.0
2019-12,	 760,	0.828,	13.0
2020-01,	1319,	0.828,	12.0
2020-02,	 556,	0.828,	12.0
2020-03,	1103,	0.828,	12.0
2020-04,	 686,	0.828,	12.0
2020-05,	 996,	0.828,	12.0
2020-06,	 419,	0.828,	12.0
2020-07,	 283,	0.828,	12.0
2020-08,	 279,	0.828,	11.5
2020-09,	 260,	0.828,	11.0
2020-10,	 413,	0.828,	11.1
2020-11,	 448,	0.828,	11.1
2020-12,	 555,	0.828,	11.0
2021-01,	 445,	0.828,	11.0
2021-02,	 332,	0.828,	11.0
2021-03,	 947,	0.828,	11.0
2021-04,	 467,	0.828,	11.0
2021-05,	 356,	0.828,	11.0
2021-06,	 323,	0.828,	11.0
2021-07,	 385,	0.828,	11.0
2021-08,	 297,	0.828,	11.0
2021-09,	 566,	0.828,	11.1
2021-10,	 744,	0.828,	11.0
2021-11,	 723,	0.828,	11.0
2021-12,	 758,	0.828,	11.0
2022-01,	 383,	0.828,	11.0
2022-02,	 754,	0.828,	11.0
2022-03,	1201,	0.828,	11.0
2022-04,	1083,	0.828,	11.0
2022-05,	 533,	0.828,	11.0
2022-06,	 352,	0.828,	11.0
2022-07,	 200,	0.828,	11.1
2022-08,	 223,	0.828,	11.0
2022-09,	 213,	0.828,	11.0
2022-10,	 306,	0.828,	11.0
2022-11,	 339,	0.828,	11.0
2022-12,	 389,	0.828,	11.0
2023-01,	 657,	0.828,	11.0
2023-02,	 701,	0.828,	11.0
2023-03,	 948,	0.828,	11.0
2023-04,	1256,	0.828,	11.0
2023-05,	 488,	0.828,	11.0
2023-06,	 247,	0.828,	11.3
2023-07,	 405,	0.828,	11.0
2023-08,	 402,	0.828,	11.0
2023-09,	 266,	0.828,	11.0
2023-10,	 395,	0.828,	11.0
2023-11,	 489,	0.828,	11.0
2023-12,	 676,	0.828,	11.0
2024-01,	 622,	0.593,	 4.7
2024-02,	 579,	0.564,	 4.3
2024-03,	 662,	0.612,	 5.0
2024-04,	 673,	0.612,	 5.0
2024-05,	 473,	0.612,	 5.0
2024-06,	 394,	0.612,	 5.0
2024-07,	 406,	0.612,	 5.0
2024-08,	 299,	0.612,	 5.0
2024-09,	 NaN,	0.489,	 4.0
2024-10,	 NaN,	0.000,	 0.0
2024-11,	 NaN,	0.000,	 0.0
2024-12,	 NaN,	0.000,	 0.0
2025-01,	 NaN,	0.000,	 0.0
